fiscalyear,school,from_full,to_full,trips,emissions
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Seattle, WASHINGTON, US",29,10.97466806
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Seoul, KR",27,30.84868422
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Tampa, FLORIDA, US",6,0.63594493
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Tel Aviv-Yafo, IL",5,4.847180678
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Tokyo, JP",10,11.13610375
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Toronto, CA",38,1.752881761
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Traverse City, MICHIGAN, US",1,0.077931877
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Vancouver, CA",12,4.616205984
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Vienna, AT",6,4.396245742
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","White Plains, NEW YORK, US",1,0.048680271
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Wilmington, NORTH CAROLINA, US",2,0.083266112
FY23-24,170,"Washington, DISTRICT OF COLUMBIA, US","Zurich, CH",15,10.2335763
FY23-24,170,"West Palm Beach, FLORIDA, US","Atlanta, GEORGIA, US",8,0.568291214
FY23-24,170,"West Palm Beach, FLORIDA, US","Baltimore, MARYLAND, US",13,1.498529809
FY23-24,170,"West Palm Beach, FLORIDA, US","Philadelphia, PENNSYLVANIA, US",2,0.248237096
FY23-24,170,"White Plains, NEW YORK, US","Atlanta, GEORGIA, US",2,0.202961148
FY23-24,170,"White Plains, NEW YORK, US","Charlotte, NORTH CAROLINA, US",3,0.220134784
FY23-24,170,"White Plains, NEW YORK, US","Chicago, ILLINOIS, US",1,0.095886132
FY23-24,170,"White Plains, NEW YORK, US","Detroit, MICHIGAN, US",1,0.065572063
FY23-24,170,"White Plains, NEW YORK, US","Washington, DISTRICT OF COLUMBIA, US",1,0.048680271
FY23-24,170,"Wilmington, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",2,0.083266112
FY23-24,170,"Winnipeg, CA","Minneapolis/St Paul, MINNESOTA, US",1,0.051390804
FY23-24,170,"Winnipeg, CA","Toronto, CA",2,0.243293171
FY23-24,170,"Wuhan, CN","Seoul, KR",4,0.436106262
FY23-24,170,"Yaounde, CM","Brussels, BE",1,0.540694497
FY23-24,170,"Zagreb, HR","Istanbul, TR",1,0.09185293
FY23-24,170,"Zurich, CH","Bodrum, TR",1,0.15612396
FY23-24,170,"Zurich, CH","Chicago, ILLINOIS, US",1,0.729090938
FY23-24,170,"Zurich, CH","Florence, IT",8,0.473013445
FY23-24,170,"Zurich, CH","Geneva, CH",1,0.029876733
FY23-24,170,"Zurich, CH","Istanbul, TR",3,0.422315312
FY23-24,170,"Zurich, CH","Mumbai, IN",1,0.668593652
FY23-24,170,"Zurich, CH","New York, NEW YORK, US",1,0.645085195
FY23-24,170,"Zurich, CH","STOCKHOLM, SE",4,0.480861797
FY23-24,170,"Zurich, CH","Thessaloniki, GR",1,0.112018941
FY23-24,170,"Zurich, CH","Toronto, CA",1,0.663661808
FY23-24,170,"Zurich, CH","Washington, DISTRICT OF COLUMBIA, US",11,7.50462262
FY23-24,175,"Abu Dhabi, AE","Bangkok, TH",2,1.015631074
FY23-24,175,"Athens, GR","Chicago, ILLINOIS, US",3,2.690320902
FY23-24,175,"Athens, GR","Skiathos, GR",6,0.111567659
FY23-24,175,"Atlanta, GEORGIA, US","Baltimore, MARYLAND, US",1,0.074939501
FY23-24,175,"Atlanta, GEORGIA, US","Charlottesville, VIRGINIA, US",2,0.118914416
FY23-24,175,"Atlanta, GEORGIA, US","Daytona Beach, FLORIDA, US",1,0.047617808
FY23-24,175,"Atlanta, GEORGIA, US","Los Angeles, CALIFORNIA, US",1,0.252920815
FY23-24,175,"Atlanta, GEORGIA, US","Portland, OREGON, US",1,0.282324161
FY23-24,175,"Atlanta, GEORGIA, US","Sarasota/Bradenton, FLORIDA, US",1,0.057895969
FY23-24,175,"Atlanta, GEORGIA, US","Tampa, FLORIDA, US",4,0.211808172
FY23-24,175,"Austin, TEXAS, US","Tampa, FLORIDA, US",1,0.120475656
FY23-24,175,"Baltimore, MARYLAND, US","Atlanta, GEORGIA, US",1,0.074939501
FY23-24,175,"Baltimore, MARYLAND, US","Charlotte, NORTH CAROLINA, US",1,0.046967291
FY23-24,175,"Baltimore, MARYLAND, US","Sarasota/Bradenton, FLORIDA, US",1,0.114751111
FY23-24,175,"Baltimore, MARYLAND, US","Tampa, FLORIDA, US",15,1.647107778
FY23-24,175,"Berlin, DE","Frankfurt, DE",1,0.055783829
FY23-24,175,"Boston, MASSACHUSETTS, US","Tampa, FLORIDA, US",2,0.308865234
FY23-24,175,"Budapest, HU","Brussels, BE",1,0.092113136
FY23-24,175,"Budapest, HU","Frankfurt, DE",1,0.067393509
FY23-24,175,"Calgary, CA","Chicago, ILLINOIS, US",2,0.359865728
FY23-24,175,"Charlotte, NORTH CAROLINA, US","Baltimore, MARYLAND, US",1,0.046967291
FY23-24,175,"Charlotte, NORTH CAROLINA, US","New York, NEW YORK, US",1,0.070776195
FY23-24,175,"Charlotte, NORTH CAROLINA, US","Orlando, FLORIDA, US",3,0.183055343
FY23-24,175,"Charlotte, NORTH CAROLINA, US","Tampa, FLORIDA, US",2,0.132445159
FY23-24,175,"Charlotte, NORTH CAROLINA, US","Toronto, CA",1,0.076630844
FY23-24,175,"Charlottesville, VIRGINIA, US","New York, NEW YORK, US",2,0.079363013
FY23-24,175,"Chicago, ILLINOIS, US","Athens, GR",3,2.690320902
FY23-24,175,"Chicago, ILLINOIS, US","Charlotte, NORTH CAROLINA, US",3,0.23418594
FY23-24,175,"Chicago, ILLINOIS, US","Munich, DE",1,0.743228891
FY23-24,175,"Chicago, ILLINOIS, US","Tampa, FLORIDA, US",6,0.785693829
FY23-24,175,"Dallas, TEXAS, US","Monterrey, MX",1,0.068304233
FY23-24,175,"Dallas, TEXAS, US","San Antonio, TEXAS, US",2,0.103210531
FY23-24,175,"Dallas, TEXAS, US","Tampa, FLORIDA, US",4,0.478650041
FY23-24,175,"Daytona Beach, FLORIDA, US","Atlanta, GEORGIA, US",1,0.047617808
FY23-24,175,"Dubai, AE","Manchester, GB",1,0.578176512
FY23-24,175,"Fort Lauderdale, FLORIDA, US","Tampa, FLORIDA, US",1,0.041158855
FY23-24,175,"Frankfurt, DE","Tampa, FLORIDA, US",1,0.791232172
FY23-24,175,"Frankfurt, DE","Washington, DISTRICT OF COLUMBIA, US",1,0.669744415
FY23-24,175,"Houston, TEXAS, US","San Francisco, CALIFORNIA, US",3,0.638156687
FY23-24,175,"Houston, TEXAS, US","Tampa, FLORIDA, US",4,0.409044775
FY23-24,175,"Lisbon, PT","Washington, DISTRICT OF COLUMBIA, US",1,0.589519753
FY23-24,175,"Ljubljana, SI","Zurich, CH",4,0.244028138
FY23-24,175,"London, GB","Dubai, AE",1,0.562065821
FY23-24,175,"London, GB","Miami, FLORIDA, US",1,0.726789411
FY23-24,175,"London, GB","Milan, IT",1,0.079363013
FY23-24,175,"Los Angeles, CALIFORNIA, US","Tampa, FLORIDA, US",7,1.963519004
FY23-24,175,"Madrid, ES","Miami, FLORIDA, US",1,0.726625016
FY23-24,175,"Manchester, GB","Orlando, FLORIDA, US",1,0.695718794
FY23-24,175,"Miami, FLORIDA, US","Madrid, ES",1,0.726625016
FY23-24,175,"Miami, FLORIDA, US","Monterrey, MX",1,0.160287266
FY23-24,175,"Miami, FLORIDA, US","San Salvador, SV",1,0.133485986
FY23-24,175,"Miami, FLORIDA, US","Santiago, CL",1,0.680758867
FY23-24,175,"Miami, FLORIDA, US","Tampa, FLORIDA, US",8,0.340970822
FY23-24,175,"Milan, IT","London, GB",1,0.079363013
FY23-24,175,"Minneapolis/St Paul, MINNESOTA, US","Calgary, CA",2,0.27321693
FY23-24,175,"Minneapolis/St Paul, MINNESOTA, US","Seoul, KR",1,1.025659157
FY23-24,175,"Minneapolis/St Paul, MINNESOTA, US","Tampa, FLORIDA, US",1,0.17030522
FY23-24,175,"Monterrey, MX","Dallas, TEXAS, US",1,0.068304233
FY23-24,175,"Monterrey, MX","Miami, FLORIDA, US",1,0.160287266
FY23-24,175,"Munich, DE","Debrecen, HU",1,0.059717415
FY23-24,175,"Nashville, TENNESSEE, US","Tampa, FLORIDA, US",6,0.478519937
FY23-24,175,"New York, NEW YORK, US","Charlotte, NORTH CAROLINA, US",1,0.070776195
FY23-24,175,"New York, NEW YORK, US","Tampa, FLORIDA, US",4,0.526007642
FY23-24,175,"Newark, NEW JERSEY, US","Lisbon, PT",1,0.555490029
FY23-24,175,"Oklahoma City, OKLAHOMA, US","Nashville, TENNESSEE, US",1,0.079883426
FY23-24,175,"Orlando, FLORIDA, US","Chicago, ILLINOIS, US",3,0.393042069
FY23-24,175,"Philadelphia, PENNSYLVANIA, US","London, GB",1,0.581793197
FY23-24,175,"Philadelphia, PENNSYLVANIA, US","Tampa, FLORIDA, US",2,0.239910485
FY23-24,175,"Phoenix, ARIZONA, US","Tampa, FLORIDA, US",3,0.697093481
FY23-24,175,"Portland, OREGON, US","Atlanta, GEORGIA, US",1,0.282324161
FY23-24,175,"Providence, RHODE ISLAND, US","Atlanta, GEORGIA, US",1,0.11748328
FY23-24,175,"Raleigh/Durham, NORTH CAROLINA, US","Tampa, FLORIDA, US",2,0.153261687
FY23-24,175,"San Antonio, TEXAS, US","Houston, TEXAS, US",2,0.079392716
FY23-24,175,"San Diego, CALIFORNIA, US","Tampa, FLORIDA, US",1,0.271265381
FY23-24,175,"San Francisco, CALIFORNIA, US","Tampa, FLORIDA, US",3,1.1792039
FY23-24,175,"San Salvador, SV","Miami, FLORIDA, US",1,0.133485986
FY23-24,175,"Santiago, CL","Miami, FLORIDA, US",1,0.680758867
FY23-24,175,"Sarasota/Bradenton, FLORIDA, US","Baltimore, MARYLAND, US",1,0.114751111
FY23-24,175,"Seattle, WASHINGTON, US","Tampa, FLORIDA, US",5,2.070552506
FY23-24,175,"Seoul, KR","Atlanta, GEORGIA, US",1,1.174600846
FY23-24,175,"Skiathos, GR","Athens, GR",3,0.055783829
FY23-24,175,"St Louis, MISSOURI, US","Oklahoma City, OKLAHOMA, US",3,0.179932864
FY23-24,175,"St Louis, MISSOURI, US","Tampa, FLORIDA, US",2,0.226639949
FY23-24,175,"Tampa, FLORIDA, US","Atlanta, GEORGIA, US",3,0.158856129
FY23-24,175,"Tampa, FLORIDA, US","Austin, TEXAS, US",1,0.120475656
FY23-24,175,"Tampa, FLORIDA, US","Baltimore, MARYLAND, US",15,1.647107778
FY23-24,175,"Tampa, FLORIDA, US","Boston, MASSACHUSETTS, US",2,0.308865234
FY23-24,175,"Tampa, FLORIDA, US","Charlotte, NORTH CAROLINA, US",3,0.198667739
FY23-24,175,"Tampa, FLORIDA, US","Chicago, ILLINOIS, US",5,0.651817533
FY23-24,175,"Tampa, FLORIDA, US","Dallas, TEXAS, US",4,0.481512313
FY23-24,175,"Tampa, FLORIDA, US","Fort Lauderdale, FLORIDA, US",1,0.041158855
FY23-24,175,"Tampa, FLORIDA, US","Houston, TEXAS, US",4,0.409044775
FY23-24,175,"Tampa, FLORIDA, US","Islip, NEW YORK, US",1,0.134656916
FY23-24,175,"Tampa, FLORIDA, US","London, GB",1,0.724323489
FY23-24,175,"Tampa, FLORIDA, US","Los Angeles, CALIFORNIA, US",5,1.402513574
FY23-24,175,"Tampa, FLORIDA, US","Miami, FLORIDA, US",5,0.213106764
FY23-24,175,"Tampa, FLORIDA, US","Minneapolis/St Paul, MINNESOTA, US",4,0.681220879
FY23-24,175,"Tampa, FLORIDA, US","Nashville, TENNESSEE, US",5,0.398766614
FY23-24,175,"Tampa, FLORIDA, US","New Orleans, LOUISIANA, US",1,0.063360307
FY23-24,175,"Tampa, FLORIDA, US","New York, NEW YORK, US",2,0.262678563
FY23-24,175,"Tampa, FLORIDA, US","Newark, NEW JERSEY, US",1,0.129973197
FY23-24,175,"Tampa, FLORIDA, US","Philadelphia, PENNSYLVANIA, US",4,0.47982097
FY23-24,175,"Tampa, FLORIDA, US","Phoenix, ARIZONA, US",3,0.697093481
FY23-24,175,"Tampa, FLORIDA, US","Raleigh/Durham, NORTH CAROLINA, US",2,0.153261687
FY23-24,175,"Tampa, FLORIDA, US","San Diego, CALIFORNIA, US",1,0.271265381
FY23-24,175,"Tampa, FLORIDA, US","Seattle, WASHINGTON, US",5,2.070552506
FY23-24,175,"Tampa, FLORIDA, US","St Louis, MISSOURI, US",5,0.566599872
FY23-24,175,"Tampa, FLORIDA, US","Toronto, CA",4,0.57089328
FY23-24,175,"Tampa, FLORIDA, US","Washington, DISTRICT OF COLUMBIA, US",8,0.848793929
FY23-24,175,"Tampa, FLORIDA, US","Zurich, CH",4,3.204383442
FY23-24,175,"Toronto, CA","Abu Dhabi, AE",2,2.274566453
FY23-24,175,"Toronto, CA","Atlanta, GEORGIA, US",2,0.192552884
FY23-24,175,"Toronto, CA","Miami, FLORIDA, US",2,0.321875564
FY23-24,175,"Washington, DISTRICT OF COLUMBIA, US","Tampa, FLORIDA, US",12,1.271369448
FY23-24,175,"Zurich, CH","Ljubljana, SI",4,0.244028138
FY23-24,175,"Zurich, CH","Tampa, FLORIDA, US",4,3.204383442
FY23-24,190,"Atlanta, GEORGIA, US","Baltimore, MARYLAND, US",1,0.074939501
FY23-24,190,"Atlanta, GEORGIA, US","Boston, MASSACHUSETTS, US",2,0.246155444
FY23-24,190,"Atlanta, GEORGIA, US","San Diego, CALIFORNIA, US",6,1.474590802
FY23-24,190,"Baltimore, MARYLAND, US","Atlanta, GEORGIA, US",1,0.074939501
FY23-24,190,"Baltimore, MARYLAND, US","Boston, MASSACHUSETTS, US",3,0.144024353
FY23-24,190,"Baltimore, MARYLAND, US","Chicago, ILLINOIS, US",1,0.07923291
FY23-24,190,"Baltimore, MARYLAND, US","Kansas City, MISSOURI, US",4,0.502198738
FY23-24,190,"Baltimore, MARYLAND, US","London, GB",1,0.596424334
FY23-24,190,"Baltimore, MARYLAND, US","Los Angeles, CALIFORNIA, US",1,0.382382305
FY23-24,190,"Baltimore, MARYLAND, US","Minneapolis/St Paul, MINNESOTA, US",1,0.121646586
FY23-24,190,"Baltimore, MARYLAND, US","New York, NEW YORK, US",2,0.076467721
FY23-24,190,"Baltimore, MARYLAND, US","Phoenix, ARIZONA, US",2,0.519372374
FY23-24,190,"Baltimore, MARYLAND, US","Raleigh/Durham, NORTH CAROLINA, US",1,0.053276691
FY23-24,190,"Baltimore, MARYLAND, US","San Diego, CALIFORNIA, US",3,0.894590291
FY23-24,190,"Boston, MASSACHUSETTS, US","Baltimore, MARYLAND, US",4,0.192032471
FY23-24,190,"Chicago, ILLINOIS, US","Baltimore, MARYLAND, US",1,0.07923291
FY23-24,190,"Kansas City, MISSOURI, US","Baltimore, MARYLAND, US",5,0.627748423
FY23-24,190,"Kansas City, MISSOURI, US","New York, NEW YORK, US",1,0.143764147
FY23-24,190,"Kansas City, MISSOURI, US","Washington, DISTRICT OF COLUMBIA, US",1,0.123337928
FY23-24,190,"London, GB","Baltimore, MARYLAND, US",3,1.789273003
FY23-24,190,"Minneapolis/St Paul, MINNESOTA, US","Baltimore, MARYLAND, US",1,0.121646586
FY23-24,190,"New York, NEW YORK, US","Kansas City, MISSOURI, US",1,0.143764147
FY23-24,190,"New York, NEW YORK, US","London, GB",2,1.132680172
FY23-24,190,"Newark, NEW JERSEY, US","San Diego, CALIFORNIA, US",1,0.398164206
FY23-24,190,"Phoenix, ARIZONA, US","Baltimore, MARYLAND, US",2,0.519372374
FY23-24,190,"Raleigh/Durham, NORTH CAROLINA, US","Baltimore, MARYLAND, US",1,0.053276691
FY23-24,190,"San Diego, CALIFORNIA, US","Baltimore, MARYLAND, US",2,0.596393527
FY23-24,190,"San Diego, CALIFORNIA, US","Newark, NEW JERSEY, US",1,0.398164206
FY23-24,190,"San Diego, CALIFORNIA, US","Phoenix, ARIZONA, US",1,0.0394213
FY23-24,190,"Washington, DISTRICT OF COLUMBIA, US","Kansas City, MISSOURI, US",1,0.123337928
FY23-24,210,"Accra, GH","Washington, DISTRICT OF COLUMBIA, US",1,0.87096365
FY23-24,210,"Addis Ababa, ET","Washington, DISTRICT OF COLUMBIA, US",4,4.729309606
FY23-24,210,"Albuquerque, NEW MEXICO, US","Denver, COLORADO, US",2,0.090812103
FY23-24,210,"Albuquerque, NEW MEXICO, US","San Diego, CALIFORNIA, US",1,0.081574769
FY23-24,210,"Amsterdam, NL","Vancouver, CA",1,0.788108671
FY23-24,210,"Athens, GR","Paros, GR",1,0.019012466
FY23-24,210,"Athens, GR","Washington, DISTRICT OF COLUMBIA, US",4,3.393766251
FY23-24,210,"Athens, GR","Zurich, CH",1,0.132575263
FY23-24,210,"Baltimore, MARYLAND, US","Charlotte, NORTH CAROLINA, US",1,0.046967291
FY23-24,210,"Baltimore, MARYLAND, US","Chicago, ILLINOIS, US",17,1.369857646
FY23-24,210,"Baltimore, MARYLAND, US","Dallas, TEXAS, US",2,0.314069366
FY23-24,210,"Baltimore, MARYLAND, US","Denver, COLORADO, US",2,0.387187421
FY23-24,210,"Baltimore, MARYLAND, US","Guanacaste, CR",2,0.533683737
FY23-24,210,"Baltimore, MARYLAND, US","Houston, TEXAS, US",1,0.162108712
FY23-24,210,"Baltimore, MARYLAND, US","London, GB",1,0.596424334
FY23-24,210,"Baltimore, MARYLAND, US","Los Angeles, CALIFORNIA, US",1,0.382382305
FY23-24,210,"Baltimore, MARYLAND, US","Minneapolis/St Paul, MINNESOTA, US",2,0.243293171
FY23-24,210,"Baltimore, MARYLAND, US","Oakland, CALIFORNIA, US",1,0.401616496
FY23-24,210,"Baltimore, MARYLAND, US","Orlando, FLORIDA, US",1,0.102651504
FY23-24,210,"Baltimore, MARYLAND, US","Raleigh/Durham, NORTH CAROLINA, US",1,0.053276691
FY23-24,210,"Baltimore, MARYLAND, US","San Francisco, CALIFORNIA, US",1,0.403424839
FY23-24,210,"Baltimore, MARYLAND, US","Toronto, CA",1,0.045145845
FY23-24,210,"Bangkok, TH","Vancouver, CA",1,1.206986622
FY23-24,210,"Berlin, DE","London, GB",1,0.07767167
FY23-24,210,"Berlin, DE","New York, NEW YORK, US",2,1.30660987
FY23-24,210,"Charlotte, NORTH CAROLINA, US","Des Moines, IOWA, US",1,0.10603419
FY23-24,210,"Charlotte, NORTH CAROLINA, US","San Jose, CR",1,0.228461395
FY23-24,210,"Charlotte, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.043064192
FY23-24,210,"Chicago, ILLINOIS, US","Baltimore, MARYLAND, US",12,0.962244007
FY23-24,210,"Chicago, ILLINOIS, US","San Diego, CALIFORNIA, US",3,0.671723338
FY23-24,210,"Chicago, ILLINOIS, US","Tokyo, JP",3,3.09029345
FY23-24,210,"Dallas, TEXAS, US","Albuquerque, NEW MEXICO, US",1,0.075329811
FY23-24,210,"Denver, COLORADO, US","Baltimore, MARYLAND, US",6,1.161562262
FY23-24,210,"Denver, COLORADO, US","San Diego, CALIFORNIA, US",1,0.110848012
FY23-24,210,"Denver, COLORADO, US","Washington, DISTRICT OF COLUMBIA, US",2,0.37729957
FY23-24,210,"Des Moines, IOWA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.116442454
FY23-24,210,"Detroit, MICHIGAN, US","Washington, DISTRICT OF COLUMBIA, US",1,0.049829564
FY23-24,210,"Eugene, OREGON, US","Denver, COLORADO, US",1,0.129452784
FY23-24,210,"Geneva, CH","Washington, DISTRICT OF COLUMBIA, US",1,0.671388363
FY23-24,210,"Hong Kong, HK","San Francisco, CALIFORNIA, US",1,1.137776411
FY23-24,210,"Houston, TEXAS, US","New Orleans, LOUISIANA, US",1,0.039551403
FY23-24,210,"Houston, TEXAS, US","Washington, DISTRICT OF COLUMBIA, US",1,0.157034683
FY23-24,210,"Kuala Lumpur, MY","Seoul, KR",1,0.471648681
FY23-24,210,"Kuala Lumpur, MY","Tokyo, JP",8,4.424192858
FY23-24,210,"London, GB","Athens, GR",4,0.785303519
FY23-24,210,"London, GB","Baltimore, MARYLAND, US",3,1.789273003
FY23-24,210,"London, GB","Berlin, DE",1,0.07767167
FY23-24,210,"London, GB","Washington, DISTRICT OF COLUMBIA, US",2,1.206986622
FY23-24,210,"Los Angeles, CALIFORNIA, US","Chicago, ILLINOIS, US",2,0.453540104
FY23-24,210,"Melbourne, AU","San Francisco, CALIFORNIA, US",1,1.293787076
FY23-24,210,"Miami, FLORIDA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.119955243
FY23-24,210,"Minneapolis/St Paul, MINNESOTA, US","Baltimore, MARYLAND, US",1,0.121646586
FY23-24,210,"Minneapolis/St Paul, MINNESOTA, US","Vancouver, CA",1,0.186438029
FY23-24,210,"New Orleans, LOUISIANA, US","Chicago, ILLINOIS, US",1,0.109156669
FY23-24,210,"New York, NEW YORK, US","Baltimore, MARYLAND, US",5,0.191169303
FY23-24,210,"Newark, NEW JERSEY, US","London, GB",1,0.568641613
FY23-24,210,"Oakland, CALIFORNIA, US","Eugene, OREGON, US",1,0.057895969
FY23-24,210,"Orlando, FLORIDA, US","Baltimore, MARYLAND, US",1,0.102651504
FY23-24,210,"Paris, FR","Riga, LV",1,0.135307432
FY23-24,210,"Philadelphia, PENNSYLVANIA, US","Roanoke, VIRGINIA, US",1,0.040332023
FY23-24,210,"Phoenix, ARIZONA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.257084121
FY23-24,210,"Raleigh/Durham, NORTH CAROLINA, US","Baltimore, MARYLAND, US",1,0.053276691
FY23-24,210,"Raleigh/Durham, NORTH CAROLINA, US","Houston, TEXAS, US",1,0.135567639
FY23-24,210,"San Antonio, TEXAS, US","Baltimore, MARYLAND, US",1,0.183055343
FY23-24,210,"San Diego, CALIFORNIA, US","Chicago, ILLINOIS, US",1,0.223907779
FY23-24,210,"San Diego, CALIFORNIA, US","Denver, COLORADO, US",1,0.110848012
FY23-24,210,"San Diego, CALIFORNIA, US","Vancouver, CA",1,0.153391791
FY23-24,210,"San Diego, CALIFORNIA, US","Washington, DISTRICT OF COLUMBIA, US",3,0.878197275
FY23-24,210,"San Francisco, CALIFORNIA, US","Brisbane, AU",1,1.163257605
FY23-24,210,"San Francisco, CALIFORNIA, US","San Diego, CALIFORNIA, US",1,0.058156175
FY23-24,210,"San Francisco, CALIFORNIA, US","Tokyo, JP",2,1.682416383
FY23-24,210,"San Francisco, CALIFORNIA, US","Vancouver, CA",2,0.208425487
FY23-24,210,"San Jose, CR","Charlotte, NORTH CAROLINA, US",1,0.228461395
FY23-24,210,"Seattle, WASHINGTON, US","Seoul, KR",1,0.856168118
FY23-24,210,"Seoul, KR","Kuala Lumpur, MY",1,0.471648681
FY23-24,210,"Seoul, KR","New York, NEW YORK, US",1,1.133830936
FY23-24,210,"Tokyo, JP","Chicago, ILLINOIS, US",3,3.09029345
FY23-24,210,"Tokyo, JP","Kuala Lumpur, MY",9,4.952886534
FY23-24,210,"Tokyo, JP","Newark, NEW JERSEY, US",1,1.105390635
FY23-24,210,"Tokyo, JP","San Francisco, CALIFORNIA, US",4,3.364832766
FY23-24,210,"Toronto, CA","Baltimore, MARYLAND, US",1,0.045145845
FY23-24,210,"Vancouver, CA","Bangkok, TH",1,1.206986622
FY23-24,210,"Vancouver, CA","Denver, COLORADO, US",3,0.434414919
FY23-24,210,"Vancouver, CA","Paris, FR",1,0.810301969
FY23-24,210,"Vancouver, CA","San Diego, CALIFORNIA, US",1,0.153391791
FY23-24,210,"Vancouver, CA","San Francisco, CALIFORNIA, US",3,0.31263823
FY23-24,210,"Vancouver, CA","Seattle, WASHINGTON, US",1,0.026533881
FY23-24,210,"Vilnius, LT","Amsterdam, NL",1,0.111368425
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Accra, GH",1,0.87096365
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Addis Ababa, ET",4,4.729309606
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Charlotte, NORTH CAROLINA, US",1,0.043064192
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Chicago, ILLINOIS, US",1,0.079493116
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Geneva, CH",1,0.671388363
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","London, GB",6,3.620959865
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Miami, FLORIDA, US",1,0.120215449
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","San Diego, CALIFORNIA, US",1,0.292732425
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Tokyo, JP",4,4.454441501
FY23-24,210,"Washington, DISTRICT OF COLUMBIA, US","Zurich, CH",1,0.68223842
FY23-24,210,"Zurich, CH","New York, NEW YORK, US",1,0.645085195
FY23-24,210,"Zurich, CH","Washington, DISTRICT OF COLUMBIA, US",1,0.68223842
FY23-24,211,"Baltimore, MARYLAND, US","Charlotte, NORTH CAROLINA, US",1,0.046967291
FY23-24,211,"Baltimore, MARYLAND, US","Grand Rapids, MICHIGAN, US",2,0.137128878
FY23-24,211,"Baltimore, MARYLAND, US","London, GB",3,1.789273003
FY23-24,211,"Baltimore, MARYLAND, US","Pittsburgh, PENNSYLVANIA, US",1,0.043874922
FY23-24,211,"Baltimore, MARYLAND, US","Reykjavik, IS",1,0.453565253
FY23-24,211,"Baltimore, MARYLAND, US","San Francisco, CALIFORNIA, US",4,1.613699357
FY23-24,211,"Baltimore, MARYLAND, US","Seattle, WASHINGTON, US",1,0.383204279
FY23-24,211,"Baltimore, MARYLAND, US","St Louis, MISSOURI, US",1,0.095756029
FY23-24,211,"Baltimore, MARYLAND, US","Toronto, CA",2,0.09029169
FY23-24,211,"Birmingham, GB","Munich, DE",1,0.085738075
FY23-24,211,"Charlotte, NORTH CAROLINA, US","St Louis, MISSOURI, US",1,0.074679294
FY23-24,211,"Chicago, ILLINOIS, US","Quebec, CA",1,0.114360801
FY23-24,211,"Dallas, TEXAS, US","Washington, DISTRICT OF COLUMBIA, US",3,0.456662583
FY23-24,211,"Detroit, MICHIGAN, US","Washington, DISTRICT OF COLUMBIA, US",1,0.052691837
FY23-24,211,"Dublin, IE","Washington, DISTRICT OF COLUMBIA, US",1,0.55861353
